registro;eda_mean;eda_std;hr_mean;hr_std;class
2;0.9672195727624079;0.0006324543335987612;68.819;0.18513958697876345;0
2;0.9681968997815656;0.0006005681173884413;68.862;0.2814960035240278;0
2;0.9694779549459439;0.00038748590431874117;68.151;0.0808908729915395;0
2;0.9701779716851608;0.0005475405464176853;68.105;0.2271685619876896;0
2;0.9710364131568596;0.0005199484827795856;68.903;0.14697316459514073;0
2;0.9720401580412972;0.000526711858868036;69.33;0.09273618495495715;0
2;0.9678270702824475;0.0033938848384958155;69.368;0.01549193338483311;0
2;0.9641026563405763;0.0004624700794893693;69.45;0.07102425250887381;0
2;0.9635347804647565;0.00042278989567987767;69.532;0.039101008796307526;0
2;0.9639045687342761;0.0005267457879073163;69.773;0.050563491440626454;0
2;0.9634819241193976;0.0004960070139981355;69.679;0.07156193898373024;0
2;0.9631517368792987;0.000474831960793475;69.135;0.19178981550993074;0
2;0.9631253293214185;0.0004508783343171086;69.022;0.10053191864609937;0
2;0.9629403733422608;0.0004238234948429024;69.379;0.12041133206176595;0
2;0.9628743132179618;0.0003586183714848598;69.82;0.14251705550954713;0
2;0.9631913379087192;0.0005130360919079139;69.89;0.13695092389449318;0
2;0.963389497666817;0.0007863562443664148;69.161;0.21110555548245286;0
2;0.9683157647142253;0.0005673282113036482;69.346;0.16681326885672704;0
2;0.9688968443689852;0.0005101780853821564;69.325;0.08631338250816234;0
2;0.9693327030702032;0.0005343630598333803;69.066;0.03306559138036523;0
2;0.9699534455987816;0.0005375315372847489;68.857;0.0993366889813527;0
2;0.9667704896674503;0.0037005115910936446;68.455;0.12066942906598717;0
2;0.9660573103788918;0.004810333575373759;68.916;0.501446795671175;0
2;0.9690025055227047;0.0007412437125599551;69.88900000000001;0.21392885629469363;0
2;0.9704288950220207;0.0005919843689407674;70.655;0.3043481193925445;0
2;0.9707590616473204;0.0009309394847420703;70.828;0.22577274710056064;0
2;0.9696100545797426;0.0005480982032284391;70.624;0.03627058802329679;0
2;0.969821397501981;0.0004662655690001025;70.599;0.025582111805803873;0
2;0.9704949242241208;0.0006164180456148326;70.326;0.29863392677695316;0
2;0.9710892591948189;0.0004631901731682386;69.95400000000001;0.042478752858861844;0
2;0.9715515666835158;0.00038859436850561505;69.931;0.08412292592787676;0
2;0.9723307442519755;0.0004887067142696533;70.235;0.19732939185253093;0
2;0.9707722860410597;0.002432407245502217;70.09;0.13920408678547128;0
2;0.9747212569915091;0.004179577666525329;69.527;0.24734366555238288;0
2;0.9743514481071903;0.0046502919809783905;69.112;0.06268084945889994;0
2;0.9684214052531457;0.0005281349362855639;69.383;0.08590045918904643;0
2;0.9679459352151072;0.0004989000193206581;69.705;0.18368148760528188;0
2;0.9653308963891942;0.003044620077523458;70.905;0.5117128100800317;0
2;0.9582650605539114;0.000655278405322215;72.357;0.3639307015841823;0
2;0.9595329943985467;0.0005836224199449854;73.435;0.37874793728811296;0
2;0.9602989888028656;0.0006164624386729192;74.21;0.08041558721209831;0
2;0.9607744794557033;0.0005180161125638652;74.081;0.11288637355027901;0
2;0.9602461839945049;0.0009401117897387288;74.606;0.21598353846738075;0
2;0.9696893390977809;0.005316221975277006;75.023;0.16055805457493708;0
2;0.9611178395525434;0.0076498030886820115;75.804;0.2681293220319876;0
2;0.9554123124774783;0.002794896322319789;76.969;0.421780617014211;0
2;0.9334744244554188;0.07203592012105146;77.691;0.07187179944564856;0
2;0.9174020240434526;0.024322898064064617;77.78;0.07557189365836403;0
3;0.6085629547109351;0.007901980725034282;60.219;0.500032221184017;0
3;0.5975614135485409;0.020995925522798987;61.976;0.535914586892766;0
3;0.5968349995588432;0.004328006680923281;62.863;0.2046161718383414;0
3;0.5931897773684136;0.010402585883946087;61.52;0.6049977043115317;0
3;0.5782921319083284;0.005601344183317093;59.588;0.703148474916769;0
3;0.5891879913022038;0.002833287580360575;57.739;0.6880318145098925;0
3;0.5860183113016101;0.0075557148482085406;55.47;0.4887853425698353;0
3;0.5912615824249765;0.003204602187147164;54.783;0.15477941292906805;0
3;0.5778431003503691;0.013665991473037275;54.912;0.11458136361943304;0
3;0.5614793715949505;0.02183289615886562;55.077999999999996;0.06729701991090642;0
3;0.5662471623728788;0.008936604598277527;55.736000000000004;0.48162225862183755;0
3;0.5591944890869375;0.005873681384591371;57.26;0.33429860238349157;0
3;0.5560908279810443;0.011392534217786854;58.528;0.34566522018340773;0
3;0.5697339082938284;0.0022974707678405045;59.639;0.46696300115153094;0
3;0.5517456612031951;0.017573129270979128;61.179;0.7856129949140218;0
3;0.5404667169942633;0.004781153238011444;63.988;0.6776069001354059;0
3;0.544494890003554;0.007313243651757296;64.672;0.12209286083414597;0
3;0.5493683831648004;0.005446898792685457;63.738;0.25750080906021877;0
3;0.5239577260557045;0.013892435369868901;64.894;0.4957642809059766;0
3;0.5444024326287744;0.006398461623357281;65.3;0.15506271132817254;0
3;0.516786229066702;0.013631754120400045;64.663;0.5975514854619461;0
3;0.5112787999053368;0.011614890276334526;62.789;0.2916028501613498;0
3;0.49642072455247327;0.009021732025098523;63.58;0.6014981296729028;0
3;0.5143428909040084;0.0058909672078034745;65.572;0.44454221146903194;0
3;0.5041601901838922;0.012523870655740765;65.593;0.07803845206050766;0
3;0.4936868414086999;0.026346167705994756;66.269;0.646485369775168;0
3;0.5006074356756417;0.02209265252068293;69.863;1.4626919627104613;0
3;0.5482770769204128;0.05872760124421502;74.456;1.1394560105594271;0
3;0.6353207889531063;0.02603204292208575;77.218;0.6140901128227564;0
3;0.6444072977214049;0.03940378111644361;79.65;1.0257788368952752;0
3;0.6590673163901672;0.007816721473348446;82.826;0.7331848334492465;0
3;0.6828401895407105;0.006188885293770975;84.925;0.41748586137070937;0
3;0.7045660749669544;0.007189874062096962;82.894;1.0437773283182128;0
3;0.727335295999657;0.006470620887514348;80.187;0.5658827911620327;0
3;0.7463139605069921;0.004811469540762562;78.272;0.6563332486879933;0
3;0.7622285855526538;0.005390798922383286;75.568;0.9355307465699773;0
3;0.7767697392887564;0.004495413785881477;72.467;0.9028110421222028;0
3;0.7913505455912778;0.0036557569546369004;70.145;0.5190857347298223;0
3;0.8055879093377619;0.0032718225982717656;70.19200000000001;0.33001010085551485;0
3;0.8082871596187416;0.009001130666479736;70.868;0.08080154013934016;0
3;0.7896752530054315;0.009507080260251976;71.276;0.29243042857328355;0
4;0.8579168250570411;0.016877198971101876;71.422;0.9879248734370223;0
4;0.8349891586770576;0.00956359195889073;74.259;1.3047813780263895;0
4;0.8012711909829219;0.011058762949580797;81.46900000000001;2.7273733802975273;0
4;0.7984052082053498;0.008817095063241466;91.627;3.417325302370587;0
4;0.7860828871603609;0.004728779818491478;104.076;3.8245237902544447;0
4;0.789239404611613;0.0031605730901619125;116.973;3.755662539567567;0
4;0.7968731678597137;0.003556996553643513;125.404;1.4392914923669924;0
4;0.8044937376362741;0.023984199531954326;130.916;1.782920201367528;0
4;0.7812622915740718;0.019115534441110534;133.996;0.5268396340443667;0
4;0.7325541695080732;0.005424244790075261;129.826;2.1485923040188166;0
4;0.7477688808885143;0.032014910033539665;121.724;2.3718122466446063;0
4;0.7819622980058892;0.0348856707800865;114.283;1.8073556496839338;0
4;0.7585195399436474;0.025665749011541842;111.311;0.24401502685968568;0
4;0.7217110633855602;0.004432110778090976;111.169;0.7293444545160617;0
4;0.7267269738876461;0.03537450841685636;107.0;1.543020126605973;0
4;0.7938201882378552;0.025728646329248223;105.188;0.2360225977881502;0
4;0.7667476072402473;0.013675893114404227;105.982;0.39608641032537834;0
4;0.8031201735601181;0.014719520541687962;108.451;0.6229758333104809;0
4;0.82524230635076;0.0012951415922579732;110.595;0.8541695121903821;0
4;0.8373664882524504;0.005866363666156888;114.612;1.6516173891068127;0
4;0.8401003817036234;0.0029018987149289667;119.282;1.480914132104446;0
4;0.8374061305114696;0.007982790559856725;124.082;1.128399062585771;0
4;0.8218083755455706;0.0051124458259373525;125.296;1.1815451277411662;0
4;0.8339722306284792;0.0036266794224868197;118.553;2.3331288005594537;0
4;0.8452379504436717;0.0045773306690148965;109.203;3.3072514603855283;0
4;0.8557375624731491;0.003264029061147585;97.235;3.9662387724391968;0
4;0.8568602238272447;0.010711635967051889;86.987;2.407234697508512;0
4;0.837115554608191;0.006909144191584072;79.329;2.245823036463717;0
4;0.8540867087318518;0.00431546977865187;73.94500000000001;0.4261781056996922;0
4;0.857599820981083;0.018242408473658354;74.585;0.22765714963026837;0
4;0.8820595895511004;0.004171329491486005;74.58800000000001;0.1255919318003072;0
4;0.8922423211934154;0.0031069853914218247;75.109;0.2538350295412802;0
4;0.8903800936076806;0.00459152392450565;74.594;0.7611570140253596;0
4;0.8875801709544074;0.001365067766871032;72.112;0.4336101679824622;0
4;0.8898782263191616;0.0005605233568605348;70.963;0.8758367427780132;0
4;0.8924272668651734;0.0009007436163034195;68.161;0.7759932703030049;0
4;0.8826407207428584;0.0052030683769264;66.269;0.6490754107874421;0
4;0.891727260433356;0.004687062487031435;64.102;0.6262729259498432;0
4;0.8972610662304026;0.001321311987320893;63.056;0.16774318995946677;0
5;0.870078546508224;0.09384603837017451;80.352;0.27522919741755486;0
5;0.8797615341863462;0.002208557401222764;82.798;1.3153351917540512;0
5;0.8817558201762813;0.0017290434461496092;87.284;0.8519415733748692;0
5;0.8817161882246617;0.003044866696017153;85.881;0.9258443593702882;0
5;0.885810431665651;0.00197870594026285;82.919;0.9171144360922965;0
5;0.8915423250689977;0.0015376437714242543;79.977;0.9870275241011963;0
5;0.895808279480606;0.0014280512910824796;77.066;1.0511179233981744;0
5;0.9005100410564342;0.001273929799383718;72.224;1.7627138168176935;0
5;0.902821310507528;0.0014051191774700727;66.534;1.241980497252494;0
5;0.9068759013820985;0.0010290289821854887;65.504;0.020110804171995848;0
5;0.9107984750820675;0.0010535405958382452;65.753;0.16343874149730508;0
5;0.913717242053201;0.0010725887503456014;65.72;0.24050872010063368;0
5;0.9168077509171524;0.001022074251329553;64.914;0.1392998364839133;0
5;0.9197133141093458;0.0009070721202959569;65.096;0.24994221554413634;0
5;0.9223548120301371;0.0007612122345465014;66.128;0.23952731229096416;0
5;0.9245604100201118;0.0006239449528759676;66.476;0.06484168755086595;0
5;0.9258678418201712;0.0006373470956913941;66.585;0.037490739597341255;0
5;0.9275186749466695;0.0007097913773822388;66.571;0.11298475806743;0
5;0.9296846512924242;0.0006851364515946651;66.894;0.03687817782917517;0
5;0.9312034672443208;0.0007126310309144513;66.478;0.22996618108853428;0
5;0.9327486907540976;0.000496137136095184;65.924;0.06467010300148081;0
5;0.9345317472031902;0.0007315173336600483;66.52;0.2979559997344904;0
5;0.9363146490412881;0.0006970876351908081;66.993;0.031287200080684564;0
5;0.9376617746373651;0.0004476620019939093;67.083;0.06429964575675515;0
5;0.9388768624440411;0.0004663581870112706;66.588;0.17599242407937157;0
5;0.939880627943278;0.0006123434689515332;66.32;0.06359594676113021;0
5;0.9409503917224159;0.0007325024375571741;66.458;0.024855135843074055;0
5;0.9416240009037528;0.0005349734238764182;66.658;0.051811624607268465;0
5;0.9425748894428314;0.0005508634789912166;66.266;0.16807405775100817;0
5;0.943076797960949;0.0005316704098016762;66.438;0.27615615550304473;0
5;0.9441729589905674;0.0005402066036860895;67.709;0.543189142421354;0
5;0.9452295086833657;0.00046923185193309527;69.774;0.5686475182395525;0
5;0.9460880016920626;0.0004778292229034184;71.076;0.23815027935225;0
5;0.9468804139616613;0.0004135146018461007;71.209;0.07109461614246416;0
5;0.9479502395851973;0.0005348151574425425;72.293;0.5403918331482547;0
5;0.9488218951432357;0.00048137112046044747;73.343;0.16839437837014226;0
5;0.9493634253055732;0.0004404053203690176;73.733;0.05812821078347809;0
5;0.950155806652973;0.0005289450446339483;73.131;0.3272257121111765;0
5;0.950565257796311;0.00042954473867270045;72.38;0.18275666882497013;0
5;0.9506841433437699;0.00040664355184205625;71.786;0.15327535135609288;0
6;0.5948670808594132;0.010714453420609489;63.305;0.3094170145433;0
6;0.6168011552654902;0.003845930790275551;62.832;0.061246315081898095;0
6;0.604262328369777;0.04945844906749895;62.837;0.10853058964591025;0
6;0.5475481207770716;0.02892256895882943;62.75;0.054974741674902114;0
6;0.489410495495739;0.033222402050961844;62.978;0.28506529466461206;0
6;0.5439569753668934;0.0223939263602534;63.94;0.24644133852366112;0
6;0.5339545038963872;0.06376881719746667;65.439;0.7253880187718672;0
6;0.4663097300453447;0.06120475576476407;67.259;0.19592799130746538;0
6;0.5442046985452655;0.010289699079748433;67.131;0.05685263601824037;0
6;0.5104909278690397;0.045241812961252896;67.029;0.04653553003410729;0
6;0.5228242388235329;0.014337150931014038;66.911;0.13860014430007;0
6;0.42756783081314664;0.06438939322095646;67.32;0.13597385369580597;0
6;0.40813119969317074;0.050406469836987995;67.535;0.06381396573025201;0
6;0.3545818852734454;0.06525611488706895;67.894;0.49594354517424627;0
6;0.40671792302886106;0.00715979381921964;68.738;0.053291650377896564;0
6;0.3932388497527;0.01939090273253676;68.183;0.2307981320933452;0
6;0.42390287638250074;0.006161987329900711;68.012;0.12434718421509365;0
6;0.43344253207914624;0.009983646758773867;67.79899999999999;0.049988887654043426;0
6;0.3475063338780287;0.0639252870923988;67.59;0.2538591035287978;0
6;0.29599481567321456;0.04000267541384135;66.164;0.4583593931985383;0
6;0.40154476606743883;0.012825490411847986;65.467;0.03334999583541216;0
6;0.41498461268576875;0.008877100389854418;65.95;0.22661764175711382;0
6;0.38835793065726293;0.022700761689534003;66.581;0.2614255789576322;0
6;0.26338684286456354;0.05185281411488088;67.428;0.14987402117185725;0
6;0.3077559171260207;0.04524653072173435;67.382;0.09750213672872428;0
6;0.3091890701979927;0.054988637910232244;67.643;0.0947569991551481;0
6;0.25370675602682535;0.03389490311353061;68.261;0.2141883905973117;0
6;0.2962397228801966;0.007792668190574994;68.771;0.20669085879910634;0
6;0.29583298256167084;0.007078764995641077;69.435;0.08657045942147241;0
6;0.31162823639768233;0.00917275558714698;68.561;0.40498148105808385;0
6;0.2907486874281162;0.03971596197944473;67.675;0.11843892002960146;0
6;0.31115619082197904;0.020050292303638563;67.66;0.07195677714974273;0
6;0.3506889753132782;0.007671541353823641;67.37;0.15712698332523548;0
6;0.37505222480552153;0.007658500879279411;66.288;0.4494885982981102;0
6;0.3972965587065954;0.006777778161744795;64.348;0.6360957300420875;0
6;0.39666981988835337;0.0153070416552146;63.027;0.1997804350336198;0
6;0.41954543108347986;0.007004464636790285;62.031;0.32535279996404576;0
6;0.43354421274963667;0.005820693314021644;61.125;0.2391303689064473;0
6;0.45257702240243386;0.007748368169653188;61.002;0.13381579378633346;0
6;0.47831127371500576;0.006797961906244744;61.582;0.5471704995296768;0
6;0.5056422337155136;0.018500133137660437;65.363;1.490250165427118;0
6;0.5390864912385076;0.009557407438880394;70.608;1.722322721082072;0
6;0.5171373463884666;0.009242043910772024;75.73;1.3770096425063851;0
6;0.5297953846993164;0.010605494291189269;79.738;0.9296570454862503;0
6;0.5437791164975005;0.002422264271011912;80.4;0.2598717632474363;0
6;0.5561434031372859;0.004550868202356195;80.316;0.3887644245269604;0
6;0.563713357392742;0.003996207058767712;77.238;1.2457019440192478;0
6;0.5806573894028705;0.005459970444468556;72.632;1.570773341029474;0
6;0.5968028818851088;0.004155961419899055;68.161;1.2838868935991035;0
6;0.6012130516922988;0.00693638082324594;64.482;0.6129854085629699;0
6;0.6191512333014071;0.004097984131019215;64.414;0.5015132655828327;0
6;0.6266167056121192;0.0031635291931889106;65.575;0.2334404516026384;0
6;0.6371930150270579;0.0030681279905617224;66.387;0.4059844003571224;0
6;0.6448119430813992;0.004494620178212355;68.253;0.6121374210275198;0
6;0.6459907475057782;0.012075505356438292;70.226;0.6138439903138645;0
6;0.6555981981545569;0.006352635784734964;72.196;0.7247405666091067;0
6;0.6753516819050498;0.007123991763191368;74.109;0.3261373262224928;0
6;0.6838055278400217;0.008468320207066962;74.178;0.16185041104537096;0
6;0.7023727792332515;0.01277080895666415;75.187;0.720556112395913;0
6;0.7146918574805721;0.004110977670125731;76.583;0.08472832400613672;0
6;0.7313872256955801;0.005286059592836267;75.43599999999999;0.7388910609826059;0
6;0.7472183758182482;0.00403830691155425;72.156;1.327271219038856;0
6;0.7585960230959036;0.0021378159977249165;69.332;0.42070839729622267;0
6;0.7336188947800237;0.014016268897274718;70.154;0.25738859510259915;0
6;0.7314420665914328;0.002837718281070851;70.11;0.6065018091023683;0
6;0.7499376459278702;0.005939421627057516;73.27199999999999;1.302815754007024;0
6;0.7651830269705391;0.006401457334092812;78.734;1.5941643579004012;0
6;0.7810724336036273;0.0029786460426832946;80.538;0.28019041144669254;0
6;0.7472288107852997;0.05805246441938883;81.396;0.08154071920757892;0
6;0.6709017093122703;0.025825563330688542;82.21600000000001;0.9929663751719983;0
6;0.6819752992866126;0.011725538786493241;85.501;0.4676050090027314;0
6;0.6966180947854793;0.004090282418394806;85.988;0.3155524256495784;0
6;0.6911760066774382;0.010749438874213268;82.83;1.0835743321680025;0
6;0.7179382933073472;0.005214098575882775;83.666;0.6236487615459342;0
6;0.7045646778658063;0.028287328940162542;84.34;0.20607442021431474;0
6;0.6407982197181958;0.01798617858050297;82.517;1.0459025873484697;0
6;0.6488680941388053;0.006084937400998609;78.025;1.6962524052222374;0
6;0.5737289798611601;0.03107029043354164;71.717;1.7637715271542393;0
6;0.5326006536345783;0.04864616001162467;69.248;0.13113182510571214;0
6;0.4071653068091951;0.05860556226317322;68.488;0.37570082660424164;0
6;0.3876006459920672;0.09333260022159585;67.44;0.27716822007983144;0
6;0.34348304561826615;0.07039157912794948;67.306;0.37801234547741286;0
6;0.2685771219902321;0.04590850272217198;68.457;0.27781088691570416;0
6;0.275171877134759;0.02257000120706361;70.302;0.7719643054499912;0
6;0.2954045257539689;0.05631585644874323;72.688;0.4418094108951917;0
6;0.30208966534972476;0.044839106276196326;73.35;0.09092121131324075;0
6;0.31010868767737965;0.02376978668756926;73.19500000000001;0.04600724580614399;0
6;0.24061180417582093;0.025394036623273542;72.598;0.5530882991590651;0
6;0.29454741225750597;0.052709190737680864;71.231;0.1786648009852829;0
6;0.2806533535691349;0.03469668069245954;70.593;0.30962522148200067;0
6;0.27757092309070663;0.01330822403679637;68.778;0.5641276451300715;0
6;0.19454673618921814;0.03249090534343697;68.34700000000001;0.2631455026322044;0
6;0.1202021403028644;0.03638561661338452;68.276;0.4421714096994011;0
6;0.06265509300465667;0.025895725136726947;67.24600000000001;0.1549336775670307;0
6;0.048666181935502276;0.021445371912133544;67.273;0.31098588749688105;0
6;0.07681284184070221;0.014110260805722207;66.218;0.315164859857328;0
