55.00
65.00
62.67
62.25
60.80
59.33
58.57
61.00
63.00
64.60
65.82
66.83
67.62
68.21
68.67
69.06
69.47
69.83
70.16
70.40
70.62
70.82
71.00
71.12
71.20
71.23
71.33
71.46
71.55
71.67
71.77
71.91
72.03
72.12
72.20
72.31
72.43
72.58
72.74
72.93
73.07
73.29
73.51
73.73
73.93
74.15
74.40
74.67
74.98
75.26
75.47
75.67
75.92
76.13
76.33
76.52
76.70
76.88
77.05
77.13
77.60
77.73
78.13
78.45
78.83
79.25
79.63
79.60
79.57
79.55
79.58
79.63
79.73
79.80
79.87
79.90
79.92
79.98
80.05
80.13
80.28
80.43
80.58
80.77
80.97
81.20
81.40
81.58
81.78
81.93
82.08
82.20
82.30
82.37
82.43
82.50
82.55
82.58
82.60
82.63
82.70
82.75
82.78
82.83
82.87
82.87
82.82
82.82
82.77
82.73
82.75
82.78
82.75
82.77
82.78
82.77
82.80
82.85
82.92
83.07
83.20
83.33
83.48
83.65
83.83
84.03
84.22
84.45
84.63
84.78
84.92
85.03
85.12
85.27
85.43
85.63
85.85
86.02
86.18
86.37
86.48
86.62
86.73
86.83
86.92
86.97
87.00
87.02
87.03
87.05
87.07
87.10
87.13
87.20
87.27
87.32
87.37
87.40
87.45
87.47
87.48
87.45
87.40
87.33
87.28
87.25
87.22
87.07
86.90
86.72
86.57
86.42
86.30
86.20
86.12
86.07
85.97
85.85
85.67
85.50
85.33
85.18
85.03
84.90
84.75
84.57
84.47
84.30
84.17
84.05
83.92
83.78
83.65
83.53
83.33
83.18
83.00
82.82
82.58
82.33
82.07
81.65
81.27
80.90
80.58
80.25
79.92
79.60
79.28
79.00
78.68
78.37
78.37
78.40
78.45
78.57
78.70
78.87
79.03
79.22
79.38
79.57
79.75
79.92
80.15
80.40
80.63
80.92
81.23
81.58
81.90
82.18
82.53
82.90
83.20
83.52
83.85
84.15
84.38
84.58
84.80
84.93
85.08
85.22
85.40
85.62
85.82
86.05
86.27
86.45
86.67
86.90
87.10
87.28
87.55
87.73
87.95
88.22
88.58
88.90
89.25
89.82
90.28
90.75
91.12
91.53
91.97
92.40
92.85
93.23
93.63
94.02
93.97
93.88
93.85
93.72
93.55
93.37
93.17
92.93
92.68
92.38
92.12
91.87
91.57
91.25
90.97
90.70
90.42
90.12
89.80
89.50
89.12
88.70
88.37
88.03
87.68
87.37
87.17
86.97
86.73
86.57
86.38
86.20
86.05
85.92
85.80
85.68
85.58
85.50
85.38
85.25
85.15
85.05
84.98
84.93
84.88
84.78
84.65
84.57
84.50
84.40
84.30
84.18
84.12
84.03
83.90
83.78
83.68
83.67
83.65
83.70
83.87
84.07
84.20
84.37
84.52
84.67
84.80
84.93
85.10
85.27
85.43
85.58
85.73
85.90
86.03
86.13
86.22
86.25
86.28
86.37
86.43
86.48
86.50
86.55
86.65
86.75
86.85
86.97
87.08
87.17
87.20
87.27
87.30
87.30
87.28
87.27
87.30
87.33
87.40
87.48
87.55
87.58
87.62
87.65
87.42
87.15
86.85
86.53
86.17
85.73
85.57
85.42
85.27
85.10
85.00
84.90
84.77
84.60
84.45
84.25
84.07
83.88
83.73
83.58
83.48
83.38
83.32
83.27
83.20
83.20
83.20
83.23
83.25
83.27
83.30
83.35
83.42
83.53
83.68
83.80
83.93
84.07
84.18
84.23
84.32
84.37
84.42
84.47
84.53
84.55
84.63
84.70
84.75
84.80
84.78
84.75
84.65
84.55
84.47
84.38
84.32
84.30
84.27
84.27
84.52
84.80
85.10
85.42
85.77
86.13
86.33
86.52
86.73
86.97
87.20
87.42
87.60
87.78
87.97
88.15
88.35
88.53
88.68
88.83
88.98
89.15
89.32
89.45
89.60
89.73
89.88
90.02
90.17
90.32
90.55
90.78
91.03
91.32
91.58
91.80
92.05
92.30
92.33
92.42
92.42
92.45
92.52
92.57
92.57
92.60
92.65
92.70
92.80
92.92
93.03
93.18
93.37
93.63
93.83
93.98
94.07
94.10
94.02
93.95
93.87
93.78
93.68
93.60
93.50
93.37
93.22
93.10
92.98
92.90
92.80
92.68
92.63
92.62
92.58
92.53
92.40
92.25
92.10
91.97
91.75
91.48
91.20
90.93
90.65
90.37
89.93
89.47
88.97
88.43
87.83
87.35
86.92
86.68
86.50
86.35
86.17
86.10
86.25
86.37
86.50
86.62
86.70
86.78
86.90
87.07
87.20
87.33
87.47
87.62
87.78
87.93
88.07
88.17
88.25
88.32
88.40
88.47
88.60
88.68
88.78
88.88
89.03
89.20
89.45
89.73
89.95
90.15
90.33
90.48
90.67
90.82
90.93
91.02
91.10
91.20
91.37
91.55
91.70
91.83
92.08
92.38
92.67
92.98
93.23
93.45
93.88
94.47
95.05
95.60
96.13
96.60
97.05
97.10
97.15
97.22
97.23
97.17
97.12
97.08
97.03
96.98
96.92
96.83
96.77
96.70
96.63
96.60
96.53
96.45
96.40
96.37
96.33
96.27
96.23
96.20
96.20
96.23
96.22
96.23
96.15
96.08
96.00
95.92
95.73
95.53
95.37
95.22
95.07
94.92
94.72
94.57
94.43
94.33
94.27
94.20
94.08
94.00
93.95
93.88
93.77
93.62
93.48
93.33
93.27
93.20
93.03
92.75
92.48
92.27
92.07
91.82
